업종명,소속종목수,소속종목명,ROE,PER,PBR,DVR,PER_AVG,url
화학,114,원익머트리얼즈,14.95,6.95,0.97,1.29,10.41,https://finance.naver.com/item/main.naver?code=104830
화학,114,한국석유 ,6.90,15.75,1.02,0.83,10.41,https://finance.naver.com/item/main.naver?code=004090
화학,114,국도화학 ,20.05,3.10,0.53,4.18,10.41,https://finance.naver.com/item/main.naver?code=007690
화학,114,한농화성 ,12.92,12.06,1.45,1.59,10.41,https://finance.naver.com/item/main.naver?code=011500
화학,114,인바이오,5.01,26.36,1.20,N/A,10.41,https://finance.naver.com/item/main.naver?code=352940
화학,114,금양 ,13.55,36.13,4.08,N/A,10.41,https://finance.naver.com/item/main.naver?code=001570
화학,114,KPX홀딩스 ,4.35,7.21,0.28,4.94,10.41,https://finance.naver.com/item/main.naver?code=092230
화학,114,씨큐브,7.23,16.32,1.02,1.71,10.41,https://finance.naver.com/item/main.naver?code=101240
화학,114,GRT,5.46,2.67,0.14,N/A,10.41,https://finance.naver.com/item/main.naver?code=900290
화학,114,코오롱인더우 ,7.80,4.45,0.34,4.81,10.41,https://finance.naver.com/item/main.naver?code=120115
화학,114,유니드 ,14.48,6.59,0.87,1.56,10.41,https://finance.naver.com/item/main.naver?code=014830
화학,114,효성화학 ,-35.54,N/A,1.48,N/A,10.41,https://finance.naver.com/item/main.naver?code=298000
화학,114,이수화학 ,23.32,8.42,1.80,2.56,10.41,https://finance.naver.com/item/main.naver?code=005950
화학,114,DL우 ,4.20,5.40,0.22,4.86,10.41,https://finance.naver.com/item/main.naver?code=000215
화학,114,엔피케이,7.45,12.63,0.89,1.42,10.41,https://finance.naver.com/item/main.naver?code=048830
화학,114,롯데정밀화학 ,24.70,3.82,0.84,3.17,10.41,https://finance.naver.com/item/main.naver?code=004000
화학,114,WISCOM ,0.01,"3,175.00",0.40,1.58,10.41,https://finance.naver.com/item/main.naver?code=024070
화학,114,SK케미칼우 ,7.36,6.95,0.49,5.84,10.41,https://finance.naver.com/item/main.naver?code=28513K
화학,114,성보화학 ,4.60,11.18,0.50,3.32,10.41,https://finance.naver.com/item/main.naver?code=003080
화학,114,롯데케미칼 ,3.61,12.04,0.42,4.60,10.41,https://finance.naver.com/item/main.naver?code=011170
화학,114,나노씨엠에스,11.41,35.99,3.72,N/A,10.41,https://finance.naver.com/item/main.naver?code=247660
화학,114,전진바이오팜,-24.79,N/A,2.72,N/A,10.41,https://finance.naver.com/item/main.naver?code=110020
화학,114,동남합성 ,19.95,19.87,4.14,N/A,10.41,https://finance.naver.com/item/main.naver?code=023450
화학,114,미원상사 ,20.92,13.72,2.73,3.35,10.41,https://finance.naver.com/item/main.naver?code=002840
화학,114,동방아그로 ,4.37,14.19,0.56,4.94,10.41,https://finance.naver.com/item/main.naver?code=007590
화학,114,오공,8.92,7.47,0.64,1.35,10.41,https://finance.naver.com/item/main.naver?code=045060
화학,114,미원에스씨 ,25.93,11.43,2.67,1.09,10.41,https://finance.naver.com/item/main.naver?code=268280
화학,114,KPX케미칼 ,6.04,7.08,0.41,5.53,10.41,https://finance.naver.com/item/main.naver?code=025000
화학,114,원익큐브,9.31,10.60,0.94,N/A,10.41,https://finance.naver.com/item/main.naver?code=014190
화학,114,경인양행 ,10.95,9.38,0.98,0.88,10.41,https://finance.naver.com/item/main.naver?code=012610
화학,114,진양폴리 ,20.79,10.72,2.00,2.87,10.41,https://finance.naver.com/item/main.naver?code=010640
화학,114,태광산업 ,4.52,5.56,0.19,0.21,10.41,https://finance.naver.com/item/main.naver?code=003240
화학,114,애경케미칼 ,13.98,5.03,0.63,5.75,10.41,https://finance.naver.com/item/main.naver?code=161000
화학,114,이화산업 ,0.57,51.32,0.28,N/A,10.41,https://finance.naver.com/item/main.naver?code=000760
화학,114,대한유화 ,-0.28,N/A,0.39,2.78,10.41,https://finance.naver.com/item/main.naver?code=006650
화학,114,AK홀딩스 ,-15.51,N/A,0.37,1.21,10.41,https://finance.naver.com/item/main.naver?code=006840
화학,114,태경케미컬 ,6.49,16.69,1.03,1.73,10.41,https://finance.naver.com/item/main.naver?code=006890
화학,114,한국알콜,9.89,5.72,0.51,0.94,10.41,https://finance.naver.com/item/main.naver?code=017890
화학,114,LG화학 ,8.62,21.72,1.54,1.95,10.41,https://finance.naver.com/item/main.naver?code=051910
화학,114,LG화학우 ,8.62,10.35,0.74,4.11,10.41,https://finance.naver.com/item/main.naver?code=051915
화학,114,녹원씨엔아이,-64.09,N/A,2.68,N/A,10.41,https://finance.naver.com/item/main.naver?code=065560
화학,114,나노캠텍,-29.13,N/A,0.97,N/A,10.41,https://finance.naver.com/item/main.naver?code=091970
화학,114,후성 ,28.05,20.62,5.01,0.09,10.41,https://finance.naver.com/item/main.naver?code=093370
화학,114,동성케미컬 ,6.77,9.91,0.64,4.29,10.41,https://finance.naver.com/item/main.naver?code=102260
화학,114,스타플렉스,4.00,14.58,0.56,N/A,10.41,https://finance.naver.com/item/main.naver?code=115570
화학,114,대정화금,7.62,13.28,0.98,1.60,10.41,https://finance.naver.com/item/main.naver?code=120240
화학,114,KBG,12.99,12.15,1.49,1.67,10.41,https://finance.naver.com/item/main.naver?code=318000
화학,114,와이엠티,4.95,48.47,2.31,0.43,10.41,https://finance.naver.com/item/main.naver?code=251370
화학,114,에스폴리텍,4.63,17.59,0.75,1.50,10.41,https://finance.naver.com/item/main.naver?code=050760
화학,114,삼영무역 ,9.37,6.32,0.54,4.15,10.41,https://finance.naver.com/item/main.naver?code=002810
화학,114,금호석유 ,33.15,2.80,0.67,7.61,10.41,https://finance.naver.com/item/main.naver?code=011780
화학,114,케이피엠테크,-34.11,N/A,0.74,N/A,10.41,https://finance.naver.com/item/main.naver?code=042040
화학,114,진양홀딩스 ,12.17,4.63,0.52,4.93,10.41,https://finance.naver.com/item/main.naver?code=100250
화학,114,대한화섬 ,4.26,5.24,0.18,0.67,10.41,https://finance.naver.com/item/main.naver?code=003830
화학,114,KCI,15.66,8.47,1.19,2.16,10.41,https://finance.naver.com/item/main.naver?code=036670
화학,114,백광산업 ,11.04,9.52,0.99,1.12,10.41,https://finance.naver.com/item/main.naver?code=001340
화학,114,쎄노텍,6.09,53.27,3.14,N/A,10.41,https://finance.naver.com/item/main.naver?code=222420
화학,114,원풍,10.15,7.36,0.70,3.37,10.41,https://finance.naver.com/item/main.naver?code=008370
화학,114,금호석유우 ,33.15,1.98,0.47,10.82,10.41,https://finance.naver.com/item/main.naver?code=011785
화학,114,진양산업 ,12.10,16.59,1.92,2.45,10.41,https://finance.naver.com/item/main.naver?code=003780
화학,114,동성화인텍,13.63,22.64,2.81,2.61,10.41,https://finance.naver.com/item/main.naver?code=033500
화학,114,테이팩스 ,17.13,16.69,2.66,0.88,10.41,https://finance.naver.com/item/main.naver?code=055490
화학,114,OCI ,25.20,3.96,0.88,1.61,10.41,https://finance.naver.com/item/main.naver?code=010060
화학,114,영보화학 ,3.14,17.62,0.53,2.36,10.41,https://finance.naver.com/item/main.naver?code=014440
화학,114,이엔에프테크놀로지,7.38,17.52,1.24,0.50,10.41,https://finance.naver.com/item/main.naver?code=102710
화학,114,코오롱플라스틱 ,11.52,17.04,1.87,1.27,10.41,https://finance.naver.com/item/main.naver?code=138490
화학,114,한솔케미칼 ,22.53,16.79,3.42,0.94,10.41,https://finance.naver.com/item/main.naver?code=014680
화학,114,피엔에이치테크,25.31,31.53,6.88,N/A,10.41,https://finance.naver.com/item/main.naver?code=239890
화학,114,TKG휴켐스 ,11.16,11.61,1.18,4.60,10.41,https://finance.naver.com/item/main.naver?code=069260
화학,114,그린케미칼 ,16.37,10.25,1.54,2.56,10.41,https://finance.naver.com/item/main.naver?code=083420
화학,114,켐트로닉스,21.37,10.70,2.02,1.50,10.41,https://finance.naver.com/item/main.naver?code=089010
화학,114,아셈스,,24.54,3.05,N/A,10.41,https://finance.naver.com/item/main.naver?code=136410
화학,114,코스모화학 ,9.09,43.92,3.71,N/A,10.41,https://finance.naver.com/item/main.naver?code=005420
화학,114,미원홀딩스 ,16.36,9.24,1.40,0.37,10.41,https://finance.naver.com/item/main.naver?code=107590
화학,114,코스모신소재 ,11.20,75.43,7.83,N/A,10.41,https://finance.naver.com/item/main.naver?code=005070
화학,114,SKC ,14.53,16.19,2.07,0.88,10.41,https://finance.naver.com/item/main.naver?code=011790
화학,114,파미셀 ,18.04,59.29,9.50,N/A,10.41,https://finance.naver.com/item/main.naver?code=005690
화학,114,티케이케미칼,69.21,0.81,0.41,N/A,10.41,https://finance.naver.com/item/main.naver?code=104480
화학,114,한일화학,21.58,3.87,0.77,0.50,10.41,https://finance.naver.com/item/main.naver?code=007770
화학,114,나노브릭,,N/A,4.72,N/A,10.41,https://finance.naver.com/item/main.naver?code=286750
화학,114,석경에이티,18.98,23.18,4.05,N/A,10.41,https://finance.naver.com/item/main.naver?code=357550
화학,114,레몬,-93.92,N/A,6.78,N/A,10.41,https://finance.naver.com/item/main.naver?code=294140
화학,114,송원산업 ,23.26,3.60,0.74,1.03,10.41,https://finance.naver.com/item/main.naver?code=004430
화학,114,포스코케미칼 ,5.75,92.37,5.17,0.18,10.41,https://finance.naver.com/item/main.naver?code=003670
화학,114,켐트로스,6.94,75.18,4.83,N/A,10.41,https://finance.naver.com/item/main.naver?code=220260
화학,114,웹스,1.44,86.50,1.18,N/A,10.41,https://finance.naver.com/item/main.naver?code=196700
화학,114,HRS,15.03,7.36,1.02,3.06,10.41,https://finance.naver.com/item/main.naver?code=036640
화학,114,나노,-39.42,N/A,0.97,N/A,10.41,https://finance.naver.com/item/main.naver?code=187790
화학,114,크리스탈신소재,2.58,8.94,0.23,N/A,10.41,https://finance.naver.com/item/main.naver?code=900250
화학,114,PI첨단소재 ,18.40,19.11,3.38,2.97,10.41,https://finance.naver.com/item/main.naver?code=178920
화학,114,이엔드디,,29.74,3.93,N/A,10.41,https://finance.naver.com/item/main.naver?code=101360
화학,114,케이디켐,9.16,7.81,0.66,3.30,10.41,https://finance.naver.com/item/main.naver?code=221980
화학,114,삼영화학 ,8.97,24.37,2.06,N/A,10.41,https://finance.naver.com/item/main.naver?code=003720
화학,114,에코프로,57.25,9.02,2.29,0.39,10.41,https://finance.naver.com/item/main.naver?code=086520
화학,114,와이오엠,-0.79,N/A,1.55,N/A,10.41,https://finance.naver.com/item/main.naver?code=066430
화학,114,진양화학 ,-15.78,N/A,1.98,N/A,10.41,https://finance.naver.com/item/main.naver?code=051630
화학,114,에코프로에이치엔,28.93,50.05,12.84,0.61,10.41,https://finance.naver.com/item/main.naver?code=383310
자동차부품,141,SNT중공업 ,1.89,32.75,0.42,3.29,14.5,https://finance.naver.com/item/main.naver?code=003570
자동차부품,141,디젠스,33.31,10.18,2.92,N/A,14.5,https://finance.naver.com/item/main.naver?code=113810
자동차부품,141,화승알앤에이 ,1.47,104.47,1.48,0.51,14.5,https://finance.naver.com/item/main.naver?code=378850
자동차부품,141,한일단조,-5.34,N/A,1.03,N/A,14.5,https://finance.naver.com/item/main.naver?code=024740
자동차부품,141,캐스텍코리아,-17.40,N/A,0.32,N/A,14.5,https://finance.naver.com/item/main.naver?code=071850
자동차부품,141,동아화성,7.29,15.15,1.07,1.63,14.5,https://finance.naver.com/item/main.naver?code=041930
자동차부품,141,대유에이피,30.78,3.61,0.97,3.08,14.5,https://finance.naver.com/item/main.naver?code=290120
자동차부품,141,넥센 ,0.40,52.24,0.20,2.52,14.5,https://finance.naver.com/item/main.naver?code=005720
자동차부품,141,화승코퍼레이션 ,-25.46,N/A,0.57,1.41,14.5,https://finance.naver.com/item/main.naver?code=013520
자동차부품,141,티피씨글로벌,-5.28,N/A,0.55,0.98,14.5,https://finance.naver.com/item/main.naver?code=130740
자동차부품,141,일지테크,-4.50,N/A,0.39,N/A,14.5,https://finance.naver.com/item/main.naver?code=019540
자동차부품,141,서진오토모티브,3.75,23.58,0.97,N/A,14.5,https://finance.naver.com/item/main.naver?code=122690
자동차부품,141,모베이스전자,4.55,13.87,0.65,N/A,14.5,https://finance.naver.com/item/main.naver?code=012860
자동차부품,141,핸즈코퍼레이션 ,-30.52,N/A,0.40,N/A,14.5,https://finance.naver.com/item/main.naver?code=143210
자동차부품,141,영신금속,1.04,118.86,1.23,N/A,14.5,https://finance.naver.com/item/main.naver?code=007530
자동차부품,141,계양전기 ,-6.09,N/A,0.60,1.08,14.5,https://finance.naver.com/item/main.naver?code=012200
자동차부품,141,로스웰,-2.79,N/A,0.28,N/A,14.5,https://finance.naver.com/item/main.naver?code=900260
자동차부품,141,화신정공,3.64,19.29,0.65,1.69,14.5,https://finance.naver.com/item/main.naver?code=126640
자동차부품,141,계양전기우 ,-6.09,N/A,1.02,0.72,14.5,https://finance.naver.com/item/main.naver?code=012205
자동차부품,141,모트렉스,8.93,23.85,1.94,N/A,14.5,https://finance.naver.com/item/main.naver?code=118990
자동차부품,141,디아이씨 ,19.11,10.23,1.54,N/A,14.5,https://finance.naver.com/item/main.naver?code=092200
자동차부품,141,서연이화 ,5.02,6.81,0.32,1.76,14.5,https://finance.naver.com/item/main.naver?code=200880
자동차부품,141,넥센우 ,0.40,40.13,0.15,3.44,14.5,https://finance.naver.com/item/main.naver?code=005725
자동차부품,141,넥센타이어1우B ,-3.72,N/A,0.19,3.75,14.5,https://finance.naver.com/item/main.naver?code=002355
자동차부품,141,네오오토,7.95,8.61,0.66,0.92,14.5,https://finance.naver.com/item/main.naver?code=212560
자동차부품,141,유라테크,1.81,37.75,0.67,1.46,14.5,https://finance.naver.com/item/main.naver?code=048430
자동차부품,141,부산주공 ,-77.46,N/A,3.11,N/A,14.5,https://finance.naver.com/item/main.naver?code=005030
자동차부품,141,인지컨트롤스 ,2.22,28.69,0.60,1.90,14.5,https://finance.naver.com/item/main.naver?code=023800
자동차부품,141,새론오토모티브 ,4.43,9.22,0.39,2.80,14.5,https://finance.naver.com/item/main.naver?code=075180
자동차부품,141,팬스타엔터프라이즈,5.47,18.22,0.93,N/A,14.5,https://finance.naver.com/item/main.naver?code=054300
자동차부품,141,대성파인텍,0.52,210.00,1.07,N/A,14.5,https://finance.naver.com/item/main.naver?code=104040
자동차부품,141,태양금속우 ,-16.37,N/A,1.03,0.41,14.5,https://finance.naver.com/item/main.naver?code=004105
자동차부품,141,서연 ,8.73,3.88,0.29,1.44,14.5,https://finance.naver.com/item/main.naver?code=007860
자동차부품,141,SJM ,2.57,11.97,0.30,4.26,14.5,https://finance.naver.com/item/main.naver?code=123700
자동차부품,141,SNT홀딩스 ,5.01,5.44,0.24,4.39,14.5,https://finance.naver.com/item/main.naver?code=036530
자동차부품,141,대원강업 ,-2.47,N/A,0.45,3.05,14.5,https://finance.naver.com/item/main.naver?code=000430
자동차부품,141,서연탑메탈,5.27,16.60,0.85,1.27,14.5,https://finance.naver.com/item/main.naver?code=019770
자동차부품,141,영화금속 ,-26.31,N/A,1.03,N/A,14.5,https://finance.naver.com/item/main.naver?code=012280
자동차부품,141,덕양산업 ,12.74,14.07,1.63,N/A,14.5,https://finance.naver.com/item/main.naver?code=024900
자동차부품,141,한국타이어앤테크놀로지 ,8.32,6.74,0.53,1.89,14.5,https://finance.naver.com/item/main.naver?code=161390
자동차부품,141,한국단자 ,5.12,15.19,0.76,1.13,14.5,https://finance.naver.com/item/main.naver?code=025540
자동차부품,141,네오티스,14.04,10.07,1.25,4.58,14.5,https://finance.naver.com/item/main.naver?code=085910
자동차부품,141,SG글로벌 ,-5.35,N/A,0.51,N/A,14.5,https://finance.naver.com/item/main.naver?code=001380
자동차부품,141,화신 ,15.89,7.13,0.97,0.71,14.5,https://finance.naver.com/item/main.naver?code=010690
자동차부품,141,아진산업,3.32,16.81,0.55,N/A,14.5,https://finance.naver.com/item/main.naver?code=013310
자동차부품,141,금호타이어 ,-6.63,N/A,0.84,N/A,14.5,https://finance.naver.com/item/main.naver?code=073240
자동차부품,141,대유에이텍 ,-25.94,N/A,1.31,N/A,14.5,https://finance.naver.com/item/main.naver?code=002880
